,STNAME,STATE,COUNTY,CTYNAME,GEO,TOT_POP,prop_male,prop_female,prop_white,prop_black,prop_amin,prop_asian,prop_na,prop_two,prop_nohis,prop_his
1328,Minnesota,27,27,Clay County,05000US27027,62858,49.31910019,50.68089981,91.5555697,2.865188202,1.77861211,1.403162684,0.062044608,2.335422699,95.52165198,4.478348023
1329,Minnesota,27,29,Clearwater County,05000US27029,8861,50.82947749,49.17052251,86.17537524,0.598126622,9.558740548,0.293420607,0.033856224,3.340480758,97.93477034,2.065229658
1330,Minnesota,27,31,Cook County,05000US27031,5311,49.91527019,50.08472981,87.42233101,0.903784598,8.32234984,0.71549614,0.075315383,2.560723028,97.7781962,2.221803803
1331,Minnesota,27,33,Cottonwood County,05000US27033,11396,49.73674974,50.26325026,92.67286767,1.000351,0.710775711,3.571428571,0.263250263,1.781326781,92.83081783,7.169182169
1332,Minnesota,27,35,Crow Wing County,05000US27035,63771,49.78908908,50.21091092,96.15969641,0.718194791,0.981637421,0.493954932,0.028225996,1.618290446,98.49304543,1.506954572
1333,Minnesota,27,37,Dakota County,05000US27037,417421,49.2061971,50.7938029,85.25062227,6.330299626,0.568251238,4.947762571,0.078577743,2.82448655,93.08420036,6.915799636
1334,Minnesota,27,39,Dodge County,05000US27039,20547,50.11437193,49.88562807,96.89005694,0.62782888,0.433153258,0.588893756,0.019467562,1.440599601,94.88003115,5.119968852
1335,Minnesota,27,41,Douglas County,05000US27041,37173,50.07935867,49.92064133,97.46321255,0.551475533,0.403518683,0.462701423,0.024211121,1.094880693,98.41282651,1.587173486
1336,Minnesota,27,43,Faribault County,05000US27043,13855,49.75821003,50.24178997,97.19234933,0.627932154,0.736196319,0.389750992,0.021652833,1.032118369,93.39588596,6.604114038
1337,Minnesota,27,45,Fillmore County,05000US27045,20919,50.17448253,49.82551747,97.86318658,0.554519815,0.195994072,0.564080501,0.01434103,0.807878006,98.46550982,1.534490176
1338,Minnesota,27,47,Freeborn County,05000US27047,30403,49.96546393,50.03453607,94.62553038,1.503141137,0.476926619,1.917573924,0.118409367,1.358418577,90.50751571,9.492484294
1339,Minnesota,27,49,Goodhue County,05000US27049,46240,49.85077855,50.14922145,94.83347751,1.282439446,1.433823529,0.681228374,0.084342561,1.684688581,96.69550173,3.30449827
1340,Minnesota,27,51,Grant County,05000US27051,5931,50.24447817,49.75552183,97.1168437,0.606980273,0.455235205,0.252908447,0.134884505,1.433147867,97.52149722,2.478502782
1341,Minnesota,27,53,Hennepin County,05000US27053,1237027,49.4504162,50.5495838,74.97015021,13.26575734,1.136919404,7.422715915,0.056668124,3.147789013,93.10572849,6.894271507
1342,Minnesota,27,55,Houston County,05000US27055,18719,49.93856509,50.06143491,97.09920402,0.763929697,0.213686629,0.502163577,0.016026497,1.404989583,98.95293552,1.04706448
1343,Minnesota,27,57,Hubbard County,05000US27057,20719,50.6105507,49.3894493,94.49780395,0.472995801,2.50494715,0.506781215,0.053091365,1.96438052,98.00183407,1.998165935
1344,Minnesota,27,59,Isanti County,05000US27059,38764,50.64492828,49.35507172,95.85956042,0.843566195,0.523681767,0.980290992,0.064492828,1.728407801,98.14776597,1.852234032
1345,Minnesota,27,61,Itasca County,05000US27061,45149,50.59248267,49.40751733,93.02974595,0.462911692,3.771955082,0.341092826,0.055372212,2.338922235,98.66220736,1.337792642
1346,Minnesota,27,63,Jackson County,05000US27063,9942,51.06618387,48.93381613,95.88613961,0.694025347,0.402333535,1.679742507,0.020116677,1.317642325,96.8014484,3.198551599
1347,Minnesota,27,65,Kanabec County,05000US27065,15882,50.69260798,49.30739202,96.4362171,0.478529152,0.812240272,0.41556479,0.018889309,1.838559375,98.43848382,1.561516182
1348,Minnesota,27,67,Kandiyohi County,05000US27067,42622,50.26042889,49.73957111,91.96189761,5.530007977,0.497395711,0.818825958,0.096194454,1.095678288,87.98507813,12.01492187
1349,Minnesota,27,69,Kittson County,05000US27069,4318,50.11579435,49.88420565,97.75358962,0.416859657,0.370541918,0.509495137,0,0.949513664,97.93886058,2.061139416
1350,Minnesota,27,71,Koochiching County,05000US27071,12618,50.11095261,49.88904739,94.3572674,0.602314154,2.765889998,0.427960057,0.023775559,1.822792836,98.58139166,1.418608337
1351,Minnesota,27,73,Lac qui Parle County,05000US27073,6743,50.5116417,49.4883583,97.22675367,0.548717188,0.252113303,0.711849325,0.148301943,1.112264571,97.9237728,2.076227199
1352,Minnesota,27,75,Lake County,05000US27075,10516,51.23621149,48.76378851,97.09014835,0.389882084,0.627615063,0.465956638,0.009509319,1.416888551,98.51654622,1.483453785
1353,Minnesota,27,77,Lake of the Woods County,05000US27077,3796,51.50158061,48.49841939,94.20442571,0.421496312,1.106427819,1.633298209,0,2.634351949,98.63013699,1.369863014
1354,Minnesota,27,79,Le Sueur County,05000US27079,27714,50.33917875,49.66082125,97.02316519,0.714440355,0.440210724,0.656707801,0.021649708,1.143826225,94.24117774,5.758822256
1355,Minnesota,27,81,Lincoln County,05000US27081,5708,50.61317449,49.38682551,98.12543798,0.280308339,0.332866153,0.420462509,0.052557814,0.788367204,98.12543798,1.874562018
1356,Minnesota,27,83,Lyon County,05000US27083,25861,49.96326515,50.03673485,89.95011794,3.429875102,0.746297514,4.118170218,0.088937009,1.66660222,93.68933916,6.310660841
1357,Minnesota,27,85,McLeod County,05000US27085,35748,49.87411883,50.12588117,96.94528365,0.696542464,0.464361643,0.777665883,0.072731342,1.043415016,93.9940696,6.005930402
1358,Minnesota,27,87,Mahnomen County,05000US27087,5494,50.1456134,49.8543866,46.43247179,0.491445213,44.04805242,0.072806698,0.036403349,8.918820531,95.79541318,4.204586822
1359,Minnesota,27,89,Marshall County,05000US27089,9371,50.68829367,49.31170633,97.16145555,0.352150251,0.917724896,0.39483513,0.042684879,1.13114929,95.46473162,4.535268381
1360,Minnesota,27,91,Martin County,05000US27091,19890,49.37154349,50.62845651,97.04374057,0.708898944,0.45751634,0.668677728,0.030165913,1.091000503,95.70638512,4.293614882
1361,Minnesota,27,93,Meeker County,05000US27093,23099,50.80739426,49.19260574,97.56266505,0.645049569,0.329018572,0.441577557,0.082254643,0.939434608,95.99549764,4.004502359
1362,Minnesota,27,95,Mille Lacs County,05000US27095,25614,50.29280862,49.70719138,90.54032951,0.671507769,6.305145623,0.491918482,0.042945264,1.948153354,97.59896931,2.401030686
1363,Minnesota,27,97,Morrison County,05000US27097,32920,50.35540705,49.64459295,97.30862697,0.643985419,0.355407047,0.422235723,0.05164034,1.218104496,98.32928311,1.670716889
1364,Minnesota,27,99,Mower County,05000US27099,39329,50.062295,49.937705,90.30740675,3.564799512,0.663632434,3.485977269,0.317831626,1.660352412,88.84792392,11.15207608
1365,Minnesota,27,101,Murray County,05000US27101,8300,49.75903614,50.24096386,96.74698795,0.481927711,0.277108434,1.168674699,0.265060241,1.060240964,96.10843373,3.891566265
1366,Minnesota,27,103,Nicollet County,05000US27103,33656,50.3714048,49.6285952,93.05324459,3.202995008,0.514024245,1.565842643,0.032683623,1.631209888,95.78084145,4.219158545
1367,Minnesota,27,105,Nobles County,05000US27105,22016,51.5806686,48.4193314,85.33793605,4.900981105,1.258175872,6.867732558,0.145348837,1.489825581,72.49727471,27.50272529
1368,Minnesota,27,107,Norman County,05000US27107,6538,50.36708474,49.63291526,93.66778831,0.657693484,2.263689202,0.62710309,0.137656776,2.646069134,94.99847048,5.00152952
1369,Minnesota,27,109,Olmsted County,05000US27109,153183,48.85790199,51.14209801,85.05708858,6.00066587,0.355783605,6.272236475,0.074420791,2.239804678,95.12478539,4.875214613
1370,Minnesota,27,111,Otter Tail County,05000US27111,57981,50.28543833,49.71456167,95.69859092,1.441851641,0.767492799,0.615718942,0.081061037,1.395284662,96.58853762,3.411462376
1371,Minnesota,27,113,Pennington County,05000US27113,14251,49.98245737,50.01754263,93.54431268,1.684092344,1.747245807,1.010455407,0.021051154,1.992842608,96.54059364,3.459406357
1372,Minnesota,27,115,Pine County,05000US27115,28877,53.44045434,46.55954566,91.69581328,2.212833743,3.521833986,0.602555667,0.024240745,1.942722582,97.1361291,2.863870901
1373,Minnesota,27,117,Pipestone County,05000US27117,9193,48.85238769,51.14761231,93.24486022,1.642554117,1.947133689,1.011639291,0,2.153812684,93.32100511,6.678994887
1374,Minnesota,27,119,Polk County,05000US27119,31635,50.22917654,49.77082346,92.80227596,2.206416943,1.710131184,1.068436858,0.034771614,2.177967441,93.57673463,6.423265371
1375,Minnesota,27,121,Pope County,05000US27121,10961,51.03548946,48.96451054,97.33600949,0.49265578,0.401423228,0.583888331,0.01824651,1.167776663,98.64975823,1.350241766
1376,Minnesota,27,123,Ramsey County,05000US27123,542812,48.69310185,51.30689815,68.45298188,12.17824956,0.958711303,14.84270797,0.09045489,3.476894394,92.53572139,7.464278608
1377,Minnesota,27,125,Red Lake County,05000US27125,3996,50.85085085,49.14914915,95.54554555,0.625625626,1.951951952,0.2002002,0.1001001,1.576576577,96.42142142,3.578578579
1378,Minnesota,27,127,Redwood County,05000US27127,15236,49.93436598,50.06563402,89.70858493,0.735101076,4.62719874,2.848516671,0.045943817,2.034654765,96.803623,3.196377002
1379,Minnesota,27,129,Renville County,05000US27129,14580,50.91906722,49.08093278,95.89849108,0.569272977,1.474622771,0.809327846,0.034293553,1.21399177,91.98902606,8.010973937
1380,Minnesota,27,131,Rice County,05000US27131,65588,51.02915167,48.97084833,90.49826188,4.859120571,0.651033726,2.311398427,0.109776179,1.570409221,92.03817772,7.961822285
1381,Minnesota,27,133,Rock County,05000US27133,9413,49.46350791,50.53649209,96.07988951,0.987995326,0.711781579,0.839264846,0.010623606,1.370445129,97.12100287,2.878997132
1382,Minnesota,27,135,Roseau County,05000US27135,15559,51.38505045,48.61494955,93.03297127,0.681277717,1.728902886,2.808663796,0.025708593,1.722475738,98.74670609,1.253293913
1383,Minnesota,27,137,St. Louis County,05000US27137,200018,50.14298713,49.85701287,92.52067314,1.551360378,2.384285414,1.104900559,0.04799568,2.390784829,98.34964853,1.650351468
1384,Minnesota,27,139,Scott County,05000US27139,143438,49.87451024,50.12548976,86.17590876,4.045650386,1.06945161,6.310740529,0.091328658,2.306920063,94.95391737,5.046082628
1385,Minnesota,27,141,Sherburne County,05000US27141,93236,51.32888584,48.67111416,93.81891115,2.488309237,0.598481273,1.166931228,0.041829336,1.885537775,97.49560256,2.504397443
1386,Minnesota,27,143,Sibley County,05000US27143,14792,50.33126014,49.66873986,96.92401298,0.770686858,0.378583018,0.635478637,0.047322877,1.24391563,91.26554895,8.734451055
1387,Minnesota,27,145,Stearns County,05000US27145,156571,50.43973661,49.56026339,89.99367699,5.628756283,0.39151567,2.257761654,0.080474673,1.647814729,96.75738164,3.242618365
1388,Minnesota,27,147,Steele County,05000US27147,36703,49.63899409,50.36100591,93.89695665,3.2803858,0.405961366,1.024439419,0.054491458,1.337765305,92.39844154,7.601558456
1389,Minnesota,27,149,Stevens County,05000US27149,9747,49.98461065,50.01538935,93.08505181,1.066994973,1.477377655,2.113470812,0.051297835,2.205806915,94.6752847,5.324715297
1390,Minnesota,27,151,Swift County,05000US27151,9444,50.44472681,49.55527319,95.81745023,1.164760695,0.645912749,0.349428208,0.455315544,1.567132571,95.13977128,4.860228717
1391,Minnesota,27,153,Todd County,05000US27153,24404,51.36862809,48.63137191,96.36534994,0.626946402,0.626946402,0.63514178,0.278642845,1.466972627,94.28372398,5.71627602
1392,Minnesota,27,155,Traverse County,05000US27155,3322,50.18061409,49.81938591,91.36062613,0.511739916,5.629139073,0.180614088,0.060204696,2.257676099,97.26068633,2.739313666
1393,Minnesota,27,157,Wabasha County,05000US27157,21447,49.89975288,50.10024712,97.24436984,0.764675712,0.326385975,0.587494755,0.01398797,1.063085746,97.14645405,2.85354595
1394,Minnesota,27,159,Wadena County,05000US27159,13566,49.55034645,50.44965355,96.3143152,1.083591331,0.663423264,0.339083002,0.00737137,1.592215834,98.14241486,1.857585139
1395,Minnesota,27,161,Waseca County,05000US27161,18828,47.73210113,52.26789887,94.68345018,2.24665392,0.801997026,0.86042065,0.031867431,1.375610792,94.17888252,5.821117485
1396,Minnesota,27,163,Washington County,05000US27163,252976,49.44975017,50.55024983,86.75091708,4.520982228,0.534042755,5.79343495,0.082221238,2.318401746,95.97866991,4.021330087
1397,Minnesota,27,165,Watonwan County,05000US27165,10911,49.50966914,50.49033086,95.14251673,1.063147283,1.328934103,1.264778664,0.064155439,1.136467785,75.93254514,24.06745486
1398,Minnesota,27,167,Wilkin County,05000US27167,6345,51.30023641,48.69976359,96.01260835,0.661938534,1.639085894,0.394011032,0,1.292356186,97.38376675,2.616233255
1399,Minnesota,27,169,Winona County,05000US27169,50872,49.62847932,50.37152068,93.84533732,1.739660324,0.459977984,2.641924831,0.013760025,1.299339519,97.15167479,2.848325208
1400,Minnesota,27,171,Wright County,05000US27171,132387,50.41960313,49.58039687,95.29107843,1.276560387,0.413182563,1.285624721,0.045321671,1.688232228,97.16361878,2.836381216
1401,Minnesota,27,173,Yellow Medicine County,05000US27173,9892,50.57622321,49.42377679,93.60088961,0.535786494,3.811160534,0.566114032,0.080873433,1.4051759,95.72381723,4.276182774
1402,Mississippi,28,1,Adams County,05000US28001,31440,50.73791349,49.26208651,44.09351145,53.78816794,0.467557252,0.531170483,0.019083969,1.100508906,91.44083969,8.559160305
1403,Mississippi,28,3,Alcorn County,05000US28003,37240,48.81578947,51.18421053,85.716971,12.44897959,0.33566058,0.386680988,0.029538131,1.08216971,96.82867884,3.17132116
1404,Mississippi,28,5,Amite County,05000US28005,12430,48.60820595,51.39179405,58.46339501,40.37811746,0.313757039,0.10458568,0,0.740144811,98.75301689,1.246983105
1405,Mississippi,28,7,Attala County,05000US28007,18566,47.4092427,52.5907573,55.38080362,43.14876656,0.312399009,0.403964236,0.021544759,0.732521814,97.87784122,2.122158785
1406,Mississippi,28,9,Benton County,05000US28009,8265,49.3768905,50.6231095,62.43194192,35.72897762,0.411373261,0.145190563,0.036297641,1.246218996,97.42286751,2.577132486
1407,Mississippi,28,11,Bolivar County,05000US28011,32634,46.78249678,53.21750322,33.95231967,64.19684991,0.177728749,0.910093767,0.052092909,0.710914997,97.85806214,2.141937856
1408,Mississippi,28,13,Calhoun County,05000US28013,14563,47.91595138,52.08404862,69.71091121,28.57927625,0.336469134,0.130467623,0.027466868,1.215408913,94.28689144,5.713108563
1409,Mississippi,28,15,Carroll County,05000US28015,10211,50.33787092,49.66212908,65.12584468,33.46391147,0.254627363,0.244834003,0,0.910782489,98.5505827,1.449417295
1410,Mississippi,28,17,Chickasaw County,05000US28017,17234,48.75826854,51.24173146,53.5801323,44.28455379,0.342346524,0.499013578,0.040617384,1.253336428,95.30579088,4.694209122
1411,Mississippi,28,19,Choctaw County,05000US28019,8316,48.94179894,51.05820106,68.86724387,29.17267917,0.300625301,0.432900433,0.072150072,1.154401154,98.1962482,1.803751804
1412,Mississippi,28,21,Claiborne County,05000US28021,9129,47.3764925,52.6235075,12.3233651,86.02256545,0.164311535,0.690108446,0.054770512,0.744878957,98.54310439,1.456895607
1413,Mississippi,28,23,Clarke County,05000US28023,15896,47.23200805,52.76799195,64.17337695,34.53069955,0.465525918,0.169854051,0.006290891,0.654252642,98.91167589,1.088324107
1414,Mississippi,28,25,Clay County,05000US28025,19840,47.10685484,52.89314516,40.02520161,58.68951613,0.191532258,0.272177419,0.025201613,0.796370968,98.60383065,1.396169355
1415,Mississippi,28,27,Coahoma County,05000US28027,23820,46.10411419,53.89588581,22.15785055,76.46515533,0.13434089,0.499580185,0.046179681,0.696893367,98.56842989,1.431570109
1416,Mississippi,28,29,Copiah County,05000US28029,28605,47.98112218,52.01887782,46.35902814,51.87205034,0.265687817,0.395035833,0.020975354,1.087222514,96.98654081,3.013459185
1417,Mississippi,28,31,Covington County,05000US28031,19188,48.56681259,51.43318741,62.10131332,36.21534292,0.208463623,0.333541797,0.041692725,1.099645612,97.55576402,2.444235981
1418,Mississippi,28,33,DeSoto County,05000US28033,175545,48.29758751,51.70241249,70.14041984,26.52425304,0.317297559,1.462872768,0.070637159,1.484519639,95.22743456,4.772565439
1419,Mississippi,28,35,Forrest County,05000US28035,75637,47.50056189,52.49943811,59.21837196,37.84126816,0.36622288,1.096024432,0.097835715,1.380276849,96.9895686,3.010431403
1420,Mississippi,28,37,Franklin County,05000US28037,7724,48.97721388,51.02278612,63.85292595,34.67115484,0.168306577,0.142413257,0.02589332,1.139306059,99.01605386,0.983946142
1421,Mississippi,28,39,George County,05000US28039,23715,50.47016656,49.52983344,89.88403964,7.868437698,0.45962471,0.830697871,0.00421674,0.952983344,97.14526671,2.854733291
1422,Mississippi,28,41,Greene County,05000US28041,13482,57.13543985,42.86456015,73.89111408,24.75893784,0.36344756,0.163180537,0.007417297,0.815902685,98.81323246,1.186767542
1423,Mississippi,28,43,Grenada County,05000US28043,21219,47.56586079,52.43413921,55.65295254,42.6928696,0.273339931,0.447711956,0.01885103,0.914274942,98.69456619,1.305433809
1424,Mississippi,28,45,Hancock County,05000US28045,46647,49.11141124,50.88858876,88.04853474,8.111990053,0.632409373,0.943254657,0.083606663,2.180204515,96.16909983,3.830900165
1425,Mississippi,28,47,Harrison County,05000US28047,202639,49.21658713,50.78341287,68.72961276,25.02973268,0.498423304,2.922438425,0.109060941,2.710731893,94.59531482,5.404685179
1426,Mississippi,28,49,Hinds County,05000US28049,241818,46.71281708,53.28718292,26.10186173,72.02689626,0.126127914,0.802669776,0.021503776,0.920940542,98.4571041,1.542895897
1427,Mississippi,28,51,Holmes County,05000US28051,17960,47.66146993,52.33853007,16.08017817,82.73942094,0.161469933,0.328507795,0.005567929,0.684855234,98.90868597,1.091314031
1428,Mississippi,28,53,Humphreys County,05000US28053,8594,47.09099372,52.90900628,22.89969746,75.31999069,0.209448452,0.337444729,0.058180126,1.175238539,96.88154526,3.118454736
1429,Mississippi,28,55,Issaquena County,05000US28055,1322,58.16944024,41.83055976,36.15733737,62.55673222,0.302571861,0.605143722,0.15128593,0.226928896,98.41149773,1.588502269
1430,Mississippi,28,57,Itawamba County,05000US28057,23403,49.36546597,50.63453403,91.31735248,6.883732855,0.316198778,0.452933385,0.017091826,1.012690681,98.4104602,1.589539803
1431,Mississippi,28,59,Jackson County,05000US28059,141550,49.27587425,50.72412575,73.3931473,21.80854822,0.454962911,2.344754504,0.08689509,1.911691982,93.68138467,6.31861533
1432,Mississippi,28,61,Jasper County,05000US28061,16591,48.41781689,51.58218311,45.37399795,53.3542282,0.241094569,0.15671147,0.066301007,0.807666807,98.75836297,1.241637032
1433,Mississippi,28,63,Jefferson County,05000US28063,7322,49.11226441,50.88773559,13.19311663,85.80988801,0.245834471,0.109259765,0.027314941,0.614586179,99.26249659,0.737503414
1434,Mississippi,28,65,Jefferson Davis County,05000US28065,11464,47.57501745,52.42498255,38.85205862,59.67376134,0.279134682,0.270411724,0.034891835,0.8897418,98.52581996,1.474180042
1435,Mississippi,28,67,Jones County,05000US28067,68181,48.70418445,51.29581555,68.42375442,29.41288629,0.70107508,0.525072968,0.038133791,0.899077456,95.61461404,4.385385958
1436,Mississippi,28,69,Kemper County,05000US28069,9954,49.64838256,50.35161744,34.59915612,60.81977095,3.486035765,0.200924252,0,0.894112919,98.97528632,1.024713683
1437,Mississippi,28,71,Lafayette County,05000US28071,53479,48.75371641,51.24628359,72.35737392,23.90845005,0.372108678,2.114848819,0.093494643,1.153723892,97.44385647,2.556143533
1438,Mississippi,28,73,Lamar County,05000US28073,61230,48.10387065,51.89612935,76.52621264,20.40339703,0.311938592,1.335946431,0.06696064,1.355544668,97.4162992,2.5837008
1439,Mississippi,28,75,Lauderdale County,05000US28075,77228,48.33480085,51.66519915,54.38442016,43.45315171,0.325011654,0.782099757,0.060858756,0.994457969,97.78577718,2.214222821
1440,Mississippi,28,77,Lawrence County,05000US28077,12803,48.8401156,51.1598844,66.31258299,32.16433648,0.288994767,0.390533469,0.015621339,0.827930954,98.04733266,1.952667344
1441,Mississippi,28,79,Leake County,05000US28079,22737,51.33922681,48.66077319,49.81308,41.88767208,6.75990676,0.426617408,0.013194353,1.099529401,95.57989181,4.420108194
1442,Mississippi,28,81,Lee County,05000US28081,84816,47.9909451,52.0090549,68.01193171,29.54867006,0.244057725,0.892520279,0.027117525,1.275702698,97.4226561,2.577343897
1443,Mississippi,28,83,Leflore County,05000US28083,29727,46.78575033,53.21424967,23.89073906,74.31964208,0.4238571,0.686244828,0.00672789,0.672789047,97.45349346,2.546506543
1444,Mississippi,28,85,Lincoln County,05000US28085,34404,47.69212882,52.30787118,68.0415068,30.44704104,0.241251017,0.377863039,0.034879665,0.857458435,98.93035694,1.069643065
1445,Mississippi,28,87,Lowndes County,05000US28087,59460,47.64883956,52.35116044,53.57551295,44.08846283,0.264043054,0.924991591,0.060544904,1.086444669,97.95324588,2.04675412
1446,Mississippi,28,89,Madison County,05000US28089,103875,47.88832732,52.11167268,57.70397112,38.37978339,0.355234657,2.582912154,0.078941035,0.899157641,97.11576414,2.88423586
1447,Mississippi,28,91,Marion County,05000US28091,25113,48.34547844,51.65452156,66.4635846,31.80424481,0.262812089,0.374308127,0.035838012,1.05921236,98.5147135,1.485286505
1448,Mississippi,28,93,Marshall County,05000US28093,35780,49.52207937,50.47792063,50.29904975,48.03801006,0.380100615,0.243152599,0.047512577,0.992174399,96.4784796,3.521520402
1449,Mississippi,28,95,Monroe County,05000US28095,35908,47.71917122,52.28082878,67.70079091,30.93739557,0.256210315,0.236716052,0.013924474,0.854962682,98.76629163,1.233708366
1450,Mississippi,28,97,Montgomery County,05000US28097,10259,47.54849401,52.45150599,53.09484355,45.3845404,0.341163856,0.506872015,0.019495077,0.653085096,98.65483965,1.345160347
1451,Mississippi,28,99,Neshoba County,05000US28099,29439,47.58653487,52.41346513,59.6521621,21.25072183,16.94690716,0.438194232,0.040762254,1.67125242,97.95849044,2.041509562
1452,Mississippi,28,101,Newton County,05000US28101,21385,47.95884966,52.04115034,62.56722001,30.49801263,5.386953472,0.458265139,0.037409399,1.05213935,98.101473,1.898527005
1453,Mississippi,28,103,Noxubee County,05000US28103,10914,47.36118747,52.63881253,26.83708998,71.77936595,0.329851567,0.247388675,0.027487631,0.778816199,98.48818032,1.511819681
1454,Mississippi,28,105,Oktibbeha County,05000US28105,49579,50.15631618,49.84368382,57.91161581,37.47151012,0.225902096,3.174731237,0.092781218,1.123459529,98.29766635,1.702333649
1455,Mississippi,28,107,Panola County,05000US28107,34160,48.32259953,51.67740047,48.33430913,50.08196721,0.301522248,0.207845433,0.008782201,1.06557377,98.24648712,1.753512881
1456,Mississippi,28,109,Pearl River County,05000US28109,55072,49.32815224,50.67184776,84.59289657,12.47457873,0.628268449,0.468477629,0.070816386,1.764962231,96.97123765,3.028762347
1457,Mississippi,28,111,Perry County,05000US28111,12076,49.22159656,50.77840344,78.8423319,19.07916529,0.513415038,0.198741305,0.082808877,1.283537595,98.46803577,1.531964227
1458,Mississippi,28,113,Pike County,05000US28113,39608,47.31367401,52.68632599,44.62734801,53.4891941,0.366087659,0.593314482,0.03029691,0.893758837,98.35891739,1.64108261
1459,Mississippi,28,115,Pontotoc County,05000US28115,31437,49.09501543,50.90498457,82.2883863,15.39587111,0.553487928,0.353087127,0.060438337,1.348729204,93.66987944,6.330120559
1460,Mississippi,28,117,Prentiss County,05000US28117,25394,48.96432228,51.03567772,83.95290226,14.28683941,0.271717729,0.279593605,0.007875876,1.201071119,98.54690084,1.453099157
1461,Mississippi,28,119,Quitman County,05000US28119,7404,47.29875743,52.70124257,27.43111831,70.74554295,0.28363047,0.270124257,0.027012426,1.242571583,98.55483522,1.445164776
1462,Mississippi,28,121,Rankin County,05000US28121,151074,48.18367158,51.81632842,76.88483789,20.34433456,0.217112144,1.308630208,0.090022108,1.155063082,97.26690231,2.733097687
1463,Mississippi,28,123,Scott County,05000US28123,28378,48.76312637,51.23687363,57.956868,39.01261541,0.680104306,0.486292198,0.468672916,1.395447177,89.04080626,10.95919374
1464,Mississippi,28,125,Sharkey County,05000US28125,4534,47.08866343,52.91133657,27.48125276,71.21746802,0.08822232,0.617556242,0,0.595500662,98.12527569,1.874724305
1465,Mississippi,28,127,Simpson County,05000US28127,26980,48.62861379,51.37138621,62.66493699,35.60044477,0.289103039,0.396590067,0.133432172,0.915492958,98.25055597,1.749444033
1466,Mississippi,28,129,Smith County,05000US28129,15971,48.24369169,51.75630831,75.67466032,23.32978524,0.187840461,0.125226974,0.012522697,0.66996431,98.23429967,1.765700332
1467,Mississippi,28,131,Stone County,05000US28131,17951,50.60999387,49.39000613,78.1237814,19.77048632,0.540359869,0.334243218,0.033424322,1.197704863,98.00568213,1.994317865
1468,Mississippi,28,133,Sunflower County,05000US28133,26389,52.62798893,47.37201107,24.97252643,73.68979499,0.306946076,0.413050892,0.04926295,0.568418659,98.28337565,1.716624351
1469,Mississippi,28,135,Tallahatchie County,05000US28135,14383,55.52388236,44.47611764,40.95807551,56.53201696,0.424111799,0.945560731,0.097337134,1.042897866,93.40888549,6.59111451
1470,Mississippi,28,137,Tate County,05000US28137,28246,48.19797493,51.80202507,66.54393542,31.52658784,0.293846916,0.343411456,0.04956454,1.242653827,97.48636975,2.513630249
1471,Mississippi,28,139,Tippah County,05000US28139,22045,48.8092538,51.1907462,81.12043547,16.66591064,0.390111136,0.254025856,0.02268088,1.546836017,95.33681107,4.663188932
1472,Mississippi,28,141,Tishomingo County,05000US28141,19460,48.52004111,51.47995889,95.96608428,2.543679342,0.385405961,0.159301131,0.025693731,0.91983556,96.96813977,3.031860226
1473,Mississippi,28,143,Tunica County,05000US28143,10156,46.90823159,53.09176841,21.30760142,76.45726664,0.256006302,0.72863332,0.068924774,1.181567546,97.68609689,2.313903111
1474,Mississippi,28,145,Union County,05000US28145,28325,48.88261253,51.11738747,81.91350397,14.99382171,0.321270962,1.016769638,0.070609003,1.684024713,95.86231244,4.137687555
1475,Mississippi,28,147,Walthall County,05000US28147,14570,48.03706246,51.96293754,53.91901167,43.87096774,0.432395333,0.356897735,0.096087852,1.324639671,97.96842828,2.031571723
1476,Mississippi,28,149,Warren County,05000US28149,47041,47.60740631,52.39259369,48.88288939,48.99130546,0.335877213,0.85457367,0.025509662,0.909844604,97.90183032,2.098169682
1477,Mississippi,28,151,Washington County,05000US28151,47191,46.52370155,53.47629845,26.09607764,72.19173147,0.220381005,0.760738276,0.055095251,0.675976351,98.48488059,1.515119408
1478,Mississippi,28,153,Wayne County,05000US28153,20450,48.16625917,51.83374083,58.50366748,40.01466993,0.278728606,0.259168704,0.039119804,0.904645477,98.4205379,1.579462103
1479,Mississippi,28,155,Webster County,05000US28155,9777,48.93116498,51.06883502,79.30858136,19.06515291,0.296614503,0.214789813,0.020456173,1.094405237,98.3532781,1.646721898
1480,Mississippi,28,157,Wilkinson County,05000US28157,9008,53.18605684,46.81394316,28.47468917,70.38188277,0.255328597,0.13321492,0.011101243,0.743783304,99.01198934,0.988010657
1481,Mississippi,28,159,Winston County,05000US28159,18360,48.73093682,51.26906318,51.23093682,46.39978214,1.165577342,0.272331155,0.032679739,0.89869281,98.80174292,1.198257081
1482,Mississippi,28,161,Yalobusha County,05000US28161,12489,47.81807991,52.18192009,59.27616302,39.07438546,0.312274802,0.256225478,0.008007046,1.072944191,98.45464008,1.545359917
1483,Mississippi,28,163,Yazoo County,05000US28163,27206,55.01359994,44.98640006,40.2668529,57.76666912,0.415349555,0.536646328,0.022053959,0.992428141,94.3247813,5.675218702
1484,Missouri,29,1,Adair County,05000US29001,25223,48.21393173,51.78606827,92.60991952,2.731633826,0.313206201,2.374816636,0.055504896,1.914918923,97.61328946,2.386710542
1485,Missouri,29,3,Andrew County,05000US29003,17339,49.65107561,50.34892439,97.02404983,0.726685507,0.328738682,0.519061076,0.034604072,1.366860834,97.69306188,2.306938116
